Income_Group,Income_Type,Population_Type,Description,Income_Measure,Value_Type,Value,Population
20,Income Quantiles,Household,Aged 65+,Taxable Income,FamilyBoost,0,18000
1,Income Quantiles,Household,Aged 65+,Taxable Income,NZ Super,6000,11000
2,Income Quantiles,Household,Aged 65+,Taxable Income,NZ Super,26000,42000
3,Income Quantiles,Household,Aged 65+,Taxable Income,NZ Super,29000,88000
4,Income Quantiles,Household,Aged 65+,Taxable Income,NZ Super,27000,52000
5,Income Quantiles,Household,Aged 65+,Taxable Income,NZ Super,38000,64000
6,Income Quantiles,Household,Aged 65+,Taxable Income,NZ Super,38000,65000
7,Income Quantiles,Household,Aged 65+,Taxable Income,NZ Super,36000,45000
8,Income Quantiles,Household,Aged 65+,Taxable Income,NZ Super,34000,40000
9,Income Quantiles,Household,Aged 65+,Taxable Income,NZ Super,31000,31000
10,Income Quantiles,Household,Aged 65+,Taxable Income,NZ Super,32000,28000
11,Income Quantiles,Household,Aged 65+,Taxable Income,NZ Super,31000,29000
12,Income Quantiles,Household,Aged 65+,Taxable Income,NZ Super,31000,23000
13,Income Quantiles,Household,Aged 65+,Taxable Income,NZ Super,30000,19000
14,Income Quantiles,Household,Aged 65+,Taxable Income,NZ Super,28000,21000
15,Income Quantiles,Household,Aged 65+,Taxable Income,NZ Super,30000,17000
16,Income Quantiles,Household,Aged 65+,Taxable Income,NZ Super,29000,16000
17,Income Quantiles,Household,Aged 65+,Taxable Income,NZ Super,30000,17000
18,Income Quantiles,Household,Aged 65+,Taxable Income,NZ Super,29000,16000
19,Income Quantiles,Household,Aged 65+,Taxable Income,NZ Super,28000,17000
20,Income Quantiles,Household,Aged 65+,Taxable Income,NZ Super,32000,18000
1,Income Quantiles,Household,Aged 65+,Taxable Income,Accommodation Supplement,0,11000
2,Income Quantiles,Household,Aged 65+,Taxable Income,Accommodation Supplement,1000,42000
3,Income Quantiles,Household,Aged 65+,Taxable Income,Accommodation Supplement,1000,88000
4,Income Quantiles,Household,Aged 65+,Taxable Income,Accommodation Supplement,0,52000
5,Income Quantiles,Household,Aged 65+,Taxable Income,Accommodation Supplement,1000,64000
6,Income Quantiles,Household,Aged 65+,Taxable Income,Accommodation Supplement,1000,65000
7,Income Quantiles,Household,Aged 65+,Taxable Income,Accommodation Supplement,1000,45000
8,Income Quantiles,Household,Aged 65+,Taxable Income,Accommodation Supplement,1000,40000
9,Income Quantiles,Household,Aged 65+,Taxable Income,Accommodation Supplement,1000,31000
10,Income Quantiles,Household,Aged 65+,Taxable Income,Accommodation Supplement,1000,28000
11,Income Quantiles,Household,Aged 65+,Taxable Income,Accommodation Supplement,1000,29000
12,Income Quantiles,Household,Aged 65+,Taxable Income,Accommodation Supplement,1000,23000
13,Income Quantiles,Household,Aged 65+,Taxable Income,Accommodation Supplement,2000,19000
14,Income Quantiles,Household,Aged 65+,Taxable Income,Accommodation Supplement,1000,21000
15,Income Quantiles,Household,Aged 65+,Taxable Income,Accommodation Supplement,1000,17000
16,Income Quantiles,Household,Aged 65+,Taxable Income,Accommodation Supplement,1000,16000
17,Income Quantiles,Household,Aged 65+,Taxable Income,Accommodation Supplement,1000,17000
18,Income Quantiles,Household,Aged 65+,Taxable Income,Accommodation Supplement,1000,16000
19,Income Quantiles,Household,Aged 65+,Taxable Income,Accommodation Supplement,1000,17000
20,Income Quantiles,Household,Aged 65+,Taxable Income,Accommodation Supplement,1000,18000
1,Income Quantiles,Household,Aged 65+,Taxable Income,WEP,0,11000
2,Income Quantiles,Household,Aged 65+,Taxable Income,WEP,0,42000
3,Income Quantiles,Household,Aged 65+,Taxable Income,WEP,0,88000
4,Income Quantiles,Household,Aged 65+,Taxable Income,WEP,0,52000
5,Income Quantiles,Household,Aged 65+,Taxable Income,WEP,1000,64000
6,Income Quantiles,Household,Aged 65+,Taxable Income,WEP,1000,65000
7,Income Quantiles,Household,Aged 65+,Taxable Income,WEP,1000,45000
8,Income Quantiles,Household,Aged 65+,Taxable Income,WEP,1000,40000
9,Income Quantiles,Household,Aged 65+,Taxable Income,WEP,1000,31000
10,Income Quantiles,Household,Aged 65+,Taxable Income,WEP,1000,28000
11,Income Quantiles,Household,Aged 65+,Taxable Income,WEP,1000,29000
12,Income Quantiles,Household,Aged 65+,Taxable Income,WEP,1000,23000
13,Income Quantiles,Household,Aged 65+,Taxable Income,WEP,1000,19000
14,Income Quantiles,Household,Aged 65+,Taxable Income,WEP,1000,21000
15,Income Quantiles,Household,Aged 65+,Taxable Income,WEP,1000,17000
16,Income Quantiles,Household,Aged 65+,Taxable Income,WEP,1000,16000
17,Income Quantiles,Household,Aged 65+,Taxable Income,WEP,1000,17000
18,Income Quantiles,Household,Aged 65+,Taxable Income,WEP,1000,16000
19,Income Quantiles,Household,Aged 65+,Taxable Income,WEP,1000,17000
20,Income Quantiles,Household,Aged 65+,Taxable Income,WEP,1000,18000
1,Income Quantiles,Household,Aged 65+,Taxable Income,Housing Costs,11000,11000
2,Income Quantiles,Household,Aged 65+,Taxable Income,Housing Costs,11000,42000
3,Income Quantiles,Household,Aged 65+,Taxable Income,Housing Costs,7000,88000
4,Income Quantiles,Household,Aged 65+,Taxable Income,Housing Costs,7000,52000
5,Income Quantiles,Household,Aged 65+,Taxable Income,Housing Costs,9000,64000
6,Income Quantiles,Household,Aged 65+,Taxable Income,Housing Costs,8000,65000
7,Income Quantiles,Household,Aged 65+,Taxable Income,Housing Costs,9000,45000
8,Income Quantiles,Household,Aged 65+,Taxable Income,Housing Costs,11000,40000
9,Income Quantiles,Household,Aged 65+,Taxable Income,Housing Costs,12000,31000
10,Income Quantiles,Household,Aged 65+,Taxable Income,Housing Costs,12000,28000
11,Income Quantiles,Household,Aged 65+,Taxable Income,Housing Costs,13000,29000
12,Income Quantiles,Household,Aged 65+,Taxable Income,Housing Costs,15000,23000
13,Income Quantiles,Household,Aged 65+,Taxable Income,Housing Costs,17000,19000
14,Income Quantiles,Household,Aged 65+,Taxable Income,Housing Costs,20000,21000
15,Income Quantiles,Household,Aged 65+,Taxable Income,Housing Costs,16000,17000
16,Income Quantiles,Household,Aged 65+,Taxable Income,Housing Costs,19000,16000
17,Income Quantiles,Household,Aged 65+,Taxable Income,Housing Costs,25000,17000
18,Income Quantiles,Household,Aged 65+,Taxable Income,Housing Costs,22000,16000
19,Income Quantiles,Household,Aged 65+,Taxable Income,Housing Costs,26000,17000
20,Income Quantiles,Household,Aged 65+,Taxable Income,Housing Costs,32000,18000
1,Income Quantiles,Household,Single with children,Taxable Income,Taxable Income,12000,5000
2,Income Quantiles,Household,Single with children,Taxable Income,Taxable Income,31000,34000
3,Income Quantiles,Household,Single with children,Taxable Income,Taxable Income,35000,8000
4,Income Quantiles,Household,Single with children,Taxable Income,Taxable Income,40000,11000
5,Income Quantiles,Household,Single with children,Taxable Income,Taxable Income,49000,5000
6,Income Quantiles,Household,Single with children,Taxable Income,Taxable Income,56000,4000
7,Income Quantiles,Household,Single with children,Taxable Income,Taxable Income,66000,4000
8,Income Quantiles,Household,Single with children,Taxable Income,Taxable Income,77000,4000
9,Income Quantiles,Household,Single with children,Taxable Income,Taxable Income,89000,3000
10,Income Quantiles,Household,Single with children,Taxable Income,Taxable Income,103000,3000
11,Income Quantiles,Household,Single with children,Taxable Income,Taxable Income,S,S
12,Income Quantiles,Household,Single with children,Taxable Income,Taxable Income,S,S
13,Income Quantiles,Household,Single with children,Taxable Income,Taxable Income,S,S
14,Income Quantiles,Household,Single with children,Taxable Income,Taxable Income,S,S
15,Income Quantiles,Household,Single with children,Taxable Income,Taxable Income,S,S
16,Income Quantiles,Household,Single with children,Taxable Income,Taxable Income,S,S
17,Income Quantiles,Household,Single with children,Taxable Income,Taxable Income,S,S
18,Income Quantiles,Household,Single with children,Taxable Income,Taxable Income,S,S
19,Income Quantiles,Household,Single with children,Taxable Income,Taxable Income,S,S
20,Income Quantiles,Household,Single with children,Taxable Income,Taxable Income,S,S
1,Income Quantiles,Household,Single with children,Taxable Income,Wage/Salary Income,5000,5000
2,Income Quantiles,Household,Single with children,Taxable Income,Wage/Salary Income,2000,34000
3,Income Quantiles,Household,Single with children,Taxable Income,Wage/Salary Income,6000,8000
4,Income Quantiles,Household,Single with children,Taxable Income,Wage/Salary Income,16000,11000
5,Income Quantiles,Household,Single with children,Taxable Income,Wage/Salary Income,38000,5000
6,Income Quantiles,Household,Single with children,Taxable Income,Wage/Salary Income,47000,4000
7,Income Quantiles,Household,Single with children,Taxable Income,Wage/Salary Income,51000,4000
8,Income Quantiles,Household,Single with children,Taxable Income,Wage/Salary Income,68000,4000
9,Income Quantiles,Household,Single with children,Taxable Income,Wage/Salary Income,73000,3000
10,Income Quantiles,Household,Single with children,Taxable Income,Wage/Salary Income,92000,3000
11,Income Quantiles,Household,Single with children,Taxable Income,Wage/Salary Income,S,S
12,Income Quantiles,Household,Single with children,Taxable Income,Wage/Salary Income,S,S
13,Income Quantiles,Household,Single with children,Taxable Income,Wage/Salary Income,S,S
14,Income Quantiles,Household,Single with children,Taxable Income,Wage/Salary Income,S,S
15,Income Quantiles,Household,Single with children,Taxable Income,Wage/Salary Income,S,S
16,Income Quantiles,Household,Single with children,Taxable Income,Wage/Salary Income,S,S
17,Income Quantiles,Household,Single with children,Taxable Income,Wage/Salary Income,S,S
18,Income Quantiles,Household,Single with children,Taxable Income,Wage/Salary Income,S,S
19,Income Quantiles,Household,Single with children,Taxable Income,Wage/Salary Income,S,S
20,Income Quantiles,Household,Single with children,Taxable Income,Wage/Salary Income,S,S
1,Income Quantiles,Household,Single with children,Taxable Income,Income Tax,1000,5000
2,Income Quantiles,Household,Single with children,Taxable Income,Income Tax,4000,34000
3,Income Quantiles,Household,Single with children,Taxable Income,Income Tax,5000,8000
4,Income Quantiles,Household,Single with children,Taxable Income,Income Tax,6000,11000
5,Income Quantiles,Household,Single with children,Taxable Income,Income Tax,7000,5000
6,Income Quantiles,Household,Single with children,Taxable Income,Income Tax,9000,4000
7,Income Quantiles,Household,Single with children,Taxable Income,Income Tax,11000,4000
8,Income Quantiles,Household,Single with children,Taxable Income,Income Tax,15000,4000
9,Income Quantiles,Household,Single with children,Taxable Income,Income Tax,19000,3000
10,Income Quantiles,Household,Single with children,Taxable Income,Income Tax,24000,3000
11,Income Quantiles,Household,Single with children,Taxable Income,Income Tax,S,S
12,Income Quantiles,Household,Single with children,Taxable Income,Income Tax,S,S
13,Income Quantiles,Household,Single with children,Taxable Income,Income Tax,S,S
14,Income Quantiles,Household,Single with children,Taxable Income,Income Tax,S,S
15,Income Quantiles,Household,Single with children,Taxable Income,Income Tax,S,S
16,Income Quantiles,Household,Single with children,Taxable Income,Income Tax,S,S
17,Income Quantiles,Household,Single with children,Taxable Income,Income Tax,S,S
18,Income Quantiles,Household,Single with children,Taxable Income,Income Tax,S,S
19,Income Quantiles,Household,Single with children,Taxable Income,Income Tax,S,S
20,Income Quantiles,Household,Single with children,Taxable Income,Income Tax,S,S
1,Income Quantiles,Household,Single with children,Taxable Income,ACC Levy,0,5000
2,Income Quantiles,Household,Single with children,Taxable Income,ACC Levy,0,34000
3,Income Quantiles,Household,Single with children,Taxable Income,ACC Levy,0,8000
4,Income Quantiles,Household,Single with children,Taxable Income,ACC Levy,0,11000
5,Income Quantiles,Household,Single with children,Taxable Income,ACC Levy,1000,5000
6,Income Quantiles,Household,Single with children,Taxable Income,ACC Levy,1000,4000
7,Income Quantiles,Household,Single with children,Taxable Income,ACC Levy,1000,4000
8,Income Quantiles,Household,Single with children,Taxable Income,ACC Levy,1000,4000
9,Income Quantiles,Household,Single with children,Taxable Income,ACC Levy,1000,3000
10,Income Quantiles,Household,Single with children,Taxable Income,ACC Levy,2000,3000
11,Income Quantiles,Household,Single with children,Taxable Income,ACC Levy,S,S
12,Income Quantiles,Household,Single with children,Taxable Income,ACC Levy,S,S
13,Income Quantiles,Household,Single with children,Taxable Income,ACC Levy,S,S
14,Income Quantiles,Household,Single with children,Taxable Income,ACC Levy,S,S
15,Income Quantiles,Household,Single with children,Taxable Income,ACC Levy,S,S
16,Income Quantiles,Household,Single with children,Taxable Income,ACC Levy,S,S
17,Income Quantiles,Household,Single with children,Taxable Income,ACC Levy,S,S
18,Income Quantiles,Household,Single with children,Taxable Income,ACC Levy,S,S
19,Income Quantiles,Household,Single with children,Taxable Income,ACC Levy,S,S
20,Income Quantiles,Household,Single with children,Taxable Income,ACC Levy,S,S
1,Income Quantiles,Household,Single with children,Taxable Income,Core Benefits,3000,5000
2,Income Quantiles,Household,Single with children,Taxable Income,Core Benefits,24000,34000
3,Income Quantiles,Household,Single with children,Taxable Income,Core Benefits,22000,8000
4,Income Quantiles,Household,Single with children,Taxable Income,Core Benefits,17000,11000
5,Income Quantiles,Household,Single with children,Taxable Income,Core Benefits,6000,5000
6,Income Quantiles,Household,Single with children,Taxable Income,Core Benefits,1000,4000
7,Income Quantiles,Household,Single with children,Taxable Income,Core Benefits,5000,4000
8,Income Quantiles,Household,Single with children,Taxable Income,Core Benefits,0,4000
9,Income Quantiles,Household,Single with children,Taxable Income,Core Benefits,0,3000
10,Income Quantiles,Household,Single with children,Taxable Income,Core Benefits,0,3000
11,Income Quantiles,Household,Single with children,Taxable Income,Core Benefits,S,S
12,Income Quantiles,Household,Single with children,Taxable Income,Core Benefits,S,S
13,Income Quantiles,Household,Single with children,Taxable Income,Core Benefits,S,S
14,Income Quantiles,Household,Single with children,Taxable Income,Core Benefits,S,S
15,Income Quantiles,Household,Single with children,Taxable Income,Core Benefits,S,S
16,Income Quantiles,Household,Single with children,Taxable Income,Core Benefits,S,S
17,Income Quantiles,Household,Single with children,Taxable Income,Core Benefits,S,S
18,Income Quantiles,Household,Single with children,Taxable Income,Core Benefits,S,S
19,Income Quantiles,Household,Single with children,Taxable Income,Core Benefits,S,S
20,Income Quantiles,Household,Single with children,Taxable Income,Core Benefits,S,S
1,Income Quantiles,Household,Single with children,Taxable Income,Self-Employment Income,1000,5000
2,Income Quantiles,Household,Single with children,Taxable Income,Self-Employment Income,0,34000
3,Income Quantiles,Household,Single with children,Taxable Income,Self-Employment Income,0,8000
4,Income Quantiles,Household,Single with children,Taxable Income,Self-Employment Income,2000,11000
5,Income Quantiles,Household,Single with children,Taxable Income,Self-Employment Income,1000,5000
6,Income Quantiles,Household,Single with children,Taxable Income,Self-Employment Income,7000,4000
7,Income Quantiles,Household,Single with children,Taxable Income,Self-Employment Income,1000,4000
8,Income Quantiles,Household,Single with children,Taxable Income,Self-Employment Income,7000,4000
9,Income Quantiles,Household,Single with children,Taxable Income,Self-Employment Income,7000,3000
10,Income Quantiles,Household,Single with children,Taxable Income,Self-Employment Income,9000,3000
11,Income Quantiles,Household,Single with children,Taxable Income,Self-Employment Income,S,S
12,Income Quantiles,Household,Single with children,Taxable Income,Self-Employment Income,S,S
13,Income Quantiles,Household,Single with children,Taxable Income,Self-Employment Income,S,S
14,Income Quantiles,Household,Single with children,Taxable Income,Self-Employment Income,S,S
15,Income Quantiles,Household,Single with children,Taxable Income,Self-Employment Income,S,S
16,Income Quantiles,Household,Single with children,Taxable Income,Self-Employment Income,S,S
17,Income Quantiles,Household,Single with children,Taxable Income,Self-Employment Income,S,S
18,Income Quantiles,Household,Single with children,Taxable Income,Self-Employment Income,S,S
19,Income Quantiles,Household,Single with children,Taxable Income,Self-Employment Income,S,S
20,Income Quantiles,Household,Single with children,Taxable Income,Self-Employment Income,S,S
1,Income Quantiles,Household,Single with children,Taxable Income,WFF,14000,5000
2,Income Quantiles,Household,Single with children,Taxable Income,WFF,16000,34000
3,Income Quantiles,Household,Single with children,Taxable Income,WFF,15000,8000
4,Income Quantiles,Household,Single with children,Taxable Income,WFF,15000,11000
5,Income Quantiles,Household,Single with children,Taxable Income,WFF,14000,5000
6,Income Quantiles,Household,Single with children,Taxable Income,WFF,13000,4000
7,Income Quantiles,Household,Single with children,Taxable Income,WFF,9000,4000
8,Income Quantiles,Household,Single with children,Taxable Income,WFF,6000,4000
9,Income Quantiles,Household,Single with children,Taxable Income,WFF,4000,3000
10,Income Quantiles,Household,Single with children,Taxable Income,WFF,1000,3000
11,Income Quantiles,Household,Single with children,Taxable Income,WFF,S,S
12,Income Quantiles,Household,Single with children,Taxable Income,WFF,S,S
13,Income Quantiles,Household,Single with children,Taxable Income,WFF,S,S
14,Income Quantiles,Household,Single with children,Taxable Income,WFF,S,S
15,Income Quantiles,Household,Single with children,Taxable Income,WFF,S,S
16,Income Quantiles,Household,Single with children,Taxable Income,WFF,S,S
17,Income Quantiles,Household,Single with children,Taxable Income,WFF,S,S
18,Income Quantiles,Household,Single with children,Taxable Income,WFF,S,S
19,Income Quantiles,Household,Single with children,Taxable Income,WFF,S,S
20,Income Quantiles,Household,Single with children,Taxable Income,WFF,S,S
