Income_Group,Income_Type,Population_Type,Description,Income_Measure,Value_Type,Value,Population
$60k-$80k,Income Bands,Individual,Living with partner,Taxable Income,WEP,0,384000
$80k-$100k,Income Bands,Individual,Living with partner,Taxable Income,WEP,0,287000
$100k-$120k,Income Bands,Individual,Living with partner,Taxable Income,WEP,0,197000
$120k-$140k,Income Bands,Individual,Living with partner,Taxable Income,WEP,0,125000
$140k-$160k,Income Bands,Individual,Living with partner,Taxable Income,WEP,0,86000
$160k-$180k,Income Bands,Individual,Living with partner,Taxable Income,WEP,0,62000
$180k-$200k,Income Bands,Individual,Living with partner,Taxable Income,WEP,0,45000
$200k-$220k,Income Bands,Individual,Living with partner,Taxable Income,WEP,0,27000
$220k-$240k,Income Bands,Individual,Living with partner,Taxable Income,WEP,0,20000
$240k-$260k,Income Bands,Individual,Living with partner,Taxable Income,WEP,0,14000
$260k-$280k,Income Bands,Individual,Living with partner,Taxable Income,WEP,0,8000
$280k-$300k,Income Bands,Individual,Living with partner,Taxable Income,WEP,0,6000
Above $300k,Income Bands,Individual,Living with partner,Taxable Income,WEP,0,34000
$0-$20k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Taxable Income,14000,114000
$100k-$120k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Taxable Income,S,S
$120k-$140k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Taxable Income,S,S
$140k-$160k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Taxable Income,S,S
$160k-$180k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Taxable Income,S,S
$180k-$200k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Taxable Income,S,S
$200k-$220k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Taxable Income,S,S
$20k-$40k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Taxable Income,27000,362000
$220k-$240k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Taxable Income,S,S
$240k-$260k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Taxable Income,S,S
$260k-$280k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Taxable Income,S,S
$280k-$300k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Taxable Income,S,S
$40k-$60k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Taxable Income,47000,50000
$60k-$80k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Taxable Income,68000,8000
$80k-$100k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Taxable Income,S,S
Above $300k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Taxable Income,S,S
Below $0,Income Bands,Individual,Core Benefit recipients,Taxable Income,Taxable Income,S,S
$0-$20k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Wage/Salary Income,1000,114000
$100k-$120k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Wage/Salary Income,S,S
$120k-$140k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Wage/Salary Income,S,S
$140k-$160k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Wage/Salary Income,S,S
$160k-$180k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Wage/Salary Income,S,S
$180k-$200k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Wage/Salary Income,S,S
$200k-$220k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Wage/Salary Income,S,S
$20k-$40k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Wage/Salary Income,4000,362000
$220k-$240k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Wage/Salary Income,S,S
$240k-$260k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Wage/Salary Income,S,S
$260k-$280k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Wage/Salary Income,S,S
$280k-$300k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Wage/Salary Income,S,S
$40k-$60k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Wage/Salary Income,35000,50000
$60k-$80k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Wage/Salary Income,60000,8000
$80k-$100k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Wage/Salary Income,S,S
Above $300k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Wage/Salary Income,S,S
Below $0,Income Bands,Individual,Core Benefit recipients,Taxable Income,Wage/Salary Income,S,S
$0-$20k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Income Tax,2000,114000
$100k-$120k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Income Tax,S,S
$120k-$140k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Income Tax,S,S
$140k-$160k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Income Tax,S,S
$160k-$180k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Income Tax,S,S
$180k-$200k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Income Tax,S,S
$200k-$220k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Income Tax,S,S
$20k-$40k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Income Tax,4000,362000
$220k-$240k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Income Tax,S,S
$240k-$260k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Income Tax,S,S
$260k-$280k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Income Tax,S,S
$280k-$300k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Income Tax,S,S
$40k-$60k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Income Tax,7000,50000
$60k-$80k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Income Tax,13000,8000
$80k-$100k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Income Tax,S,S
Above $300k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Income Tax,S,S
Below $0,Income Bands,Individual,Core Benefit recipients,Taxable Income,Income Tax,S,S
$0-$20k,Income Bands,Individual,Core Benefit recipients,Taxable Income,ACC Levy,0,114000
$100k-$120k,Income Bands,Individual,Core Benefit recipients,Taxable Income,ACC Levy,S,S
$120k-$140k,Income Bands,Individual,Core Benefit recipients,Taxable Income,ACC Levy,S,S
$140k-$160k,Income Bands,Individual,Core Benefit recipients,Taxable Income,ACC Levy,S,S
$160k-$180k,Income Bands,Individual,Core Benefit recipients,Taxable Income,ACC Levy,S,S
$180k-$200k,Income Bands,Individual,Core Benefit recipients,Taxable Income,ACC Levy,S,S
$200k-$220k,Income Bands,Individual,Core Benefit recipients,Taxable Income,ACC Levy,S,S
$20k-$40k,Income Bands,Individual,Core Benefit recipients,Taxable Income,ACC Levy,0,362000
$220k-$240k,Income Bands,Individual,Core Benefit recipients,Taxable Income,ACC Levy,S,S
$240k-$260k,Income Bands,Individual,Core Benefit recipients,Taxable Income,ACC Levy,S,S
$260k-$280k,Income Bands,Individual,Core Benefit recipients,Taxable Income,ACC Levy,S,S
$280k-$300k,Income Bands,Individual,Core Benefit recipients,Taxable Income,ACC Levy,S,S
$40k-$60k,Income Bands,Individual,Core Benefit recipients,Taxable Income,ACC Levy,1000,50000
$60k-$80k,Income Bands,Individual,Core Benefit recipients,Taxable Income,ACC Levy,1000,8000
$80k-$100k,Income Bands,Individual,Core Benefit recipients,Taxable Income,ACC Levy,S,S
Above $300k,Income Bands,Individual,Core Benefit recipients,Taxable Income,ACC Levy,S,S
Below $0,Income Bands,Individual,Core Benefit recipients,Taxable Income,ACC Levy,S,S
$0-$20k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Core Benefits,11000,114000
$100k-$120k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Core Benefits,S,S
$120k-$140k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Core Benefits,S,S
$140k-$160k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Core Benefits,S,S
$160k-$180k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Core Benefits,S,S
$180k-$200k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Core Benefits,S,S
$200k-$220k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Core Benefits,S,S
$20k-$40k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Core Benefits,18000,362000
$220k-$240k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Core Benefits,S,S
$240k-$260k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Core Benefits,S,S
$260k-$280k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Core Benefits,S,S
$280k-$300k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Core Benefits,S,S
$40k-$60k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Core Benefits,7000,50000
$60k-$80k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Core Benefits,4000,8000
$80k-$100k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Core Benefits,S,S
Above $300k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Core Benefits,S,S
Below $0,Income Bands,Individual,Core Benefit recipients,Taxable Income,Core Benefits,S,S
$0-$20k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Self-Employment Income,0,114000
$100k-$120k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Self-Employment Income,S,S
$120k-$140k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Self-Employment Income,S,S
$140k-$160k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Self-Employment Income,S,S
$160k-$180k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Self-Employment Income,S,S
$180k-$200k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Self-Employment Income,S,S
$200k-$220k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Self-Employment Income,S,S
$20k-$40k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Self-Employment Income,0,362000
$220k-$240k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Self-Employment Income,S,S
$240k-$260k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Self-Employment Income,S,S
$260k-$280k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Self-Employment Income,S,S
$280k-$300k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Self-Employment Income,S,S
$40k-$60k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Self-Employment Income,2000,50000
$60k-$80k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Self-Employment Income,1000,8000
$80k-$100k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Self-Employment Income,S,S
Above $300k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Self-Employment Income,S,S
Below $0,Income Bands,Individual,Core Benefit recipients,Taxable Income,Self-Employment Income,S,S
$0-$20k,Income Bands,Individual,Core Benefit recipients,Taxable Income,WFF,3000,114000
$100k-$120k,Income Bands,Individual,Core Benefit recipients,Taxable Income,WFF,S,S
$120k-$140k,Income Bands,Individual,Core Benefit recipients,Taxable Income,WFF,S,S
$140k-$160k,Income Bands,Individual,Core Benefit recipients,Taxable Income,WFF,S,S
$160k-$180k,Income Bands,Individual,Core Benefit recipients,Taxable Income,WFF,S,S
$180k-$200k,Income Bands,Individual,Core Benefit recipients,Taxable Income,WFF,S,S
$200k-$220k,Income Bands,Individual,Core Benefit recipients,Taxable Income,WFF,S,S
$20k-$40k,Income Bands,Individual,Core Benefit recipients,Taxable Income,WFF,4000,362000
$220k-$240k,Income Bands,Individual,Core Benefit recipients,Taxable Income,WFF,S,S
$240k-$260k,Income Bands,Individual,Core Benefit recipients,Taxable Income,WFF,S,S
$260k-$280k,Income Bands,Individual,Core Benefit recipients,Taxable Income,WFF,S,S
$280k-$300k,Income Bands,Individual,Core Benefit recipients,Taxable Income,WFF,S,S
$40k-$60k,Income Bands,Individual,Core Benefit recipients,Taxable Income,WFF,5000,50000
$60k-$80k,Income Bands,Individual,Core Benefit recipients,Taxable Income,WFF,3000,8000
$80k-$100k,Income Bands,Individual,Core Benefit recipients,Taxable Income,WFF,S,S
Above $300k,Income Bands,Individual,Core Benefit recipients,Taxable Income,WFF,S,S
Below $0,Income Bands,Individual,Core Benefit recipients,Taxable Income,WFF,S,S
$0-$20k,Income Bands,Individual,Core Benefit recipients,Taxable Income,NZ Super,0,114000
$100k-$120k,Income Bands,Individual,Core Benefit recipients,Taxable Income,NZ Super,S,S
$120k-$140k,Income Bands,Individual,Core Benefit recipients,Taxable Income,NZ Super,S,S
$140k-$160k,Income Bands,Individual,Core Benefit recipients,Taxable Income,NZ Super,S,S
$160k-$180k,Income Bands,Individual,Core Benefit recipients,Taxable Income,NZ Super,S,S
$180k-$200k,Income Bands,Individual,Core Benefit recipients,Taxable Income,NZ Super,S,S
$200k-$220k,Income Bands,Individual,Core Benefit recipients,Taxable Income,NZ Super,S,S
$20k-$40k,Income Bands,Individual,Core Benefit recipients,Taxable Income,NZ Super,0,362000
$220k-$240k,Income Bands,Individual,Core Benefit recipients,Taxable Income,NZ Super,S,S
$240k-$260k,Income Bands,Individual,Core Benefit recipients,Taxable Income,NZ Super,S,S
$260k-$280k,Income Bands,Individual,Core Benefit recipients,Taxable Income,NZ Super,S,S
$280k-$300k,Income Bands,Individual,Core Benefit recipients,Taxable Income,NZ Super,S,S
$40k-$60k,Income Bands,Individual,Core Benefit recipients,Taxable Income,NZ Super,0,50000
$60k-$80k,Income Bands,Individual,Core Benefit recipients,Taxable Income,NZ Super,0,8000
$80k-$100k,Income Bands,Individual,Core Benefit recipients,Taxable Income,NZ Super,S,S
Above $300k,Income Bands,Individual,Core Benefit recipients,Taxable Income,NZ Super,S,S
Below $0,Income Bands,Individual,Core Benefit recipients,Taxable Income,NZ Super,S,S
$0-$20k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Accommodation Supplement,2000,114000
$100k-$120k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Accommodation Supplement,S,S
$120k-$140k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Accommodation Supplement,S,S
$140k-$160k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Accommodation Supplement,S,S
$160k-$180k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Accommodation Supplement,S,S
$180k-$200k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Accommodation Supplement,S,S
$200k-$220k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Accommodation Supplement,S,S
$20k-$40k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Accommodation Supplement,3000,362000
$220k-$240k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Accommodation Supplement,S,S
$240k-$260k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Accommodation Supplement,S,S
$260k-$280k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Accommodation Supplement,S,S
$280k-$300k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Accommodation Supplement,S,S
$40k-$60k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Accommodation Supplement,3000,50000
$60k-$80k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Accommodation Supplement,2000,8000
$80k-$100k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Accommodation Supplement,S,S
Above $300k,Income Bands,Individual,Core Benefit recipients,Taxable Income,Accommodation Supplement,S,S
Below $0,Income Bands,Individual,Core Benefit recipients,Taxable Income,Accommodation Supplement,S,S
$0-$20k,Income Bands,Individual,Core Benefit recipients,Taxable Income,WEP,0,114000
$100k-$120k,Income Bands,Individual,Core Benefit recipients,Taxable Income,WEP,S,S
$120k-$140k,Income Bands,Individual,Core Benefit recipients,Taxable Income,WEP,S,S
$140k-$160k,Income Bands,Individual,Core Benefit recipients,Taxable Income,WEP,S,S
$160k-$180k,Income Bands,Individual,Core Benefit recipients,Taxable Income,WEP,S,S
$180k-$200k,Income Bands,Individual,Core Benefit recipients,Taxable Income,WEP,S,S
$200k-$220k,Income Bands,Individual,Core Benefit recipients,Taxable Income,WEP,S,S
$20k-$40k,Income Bands,Individual,Core Benefit recipients,Taxable Income,WEP,0,362000
$220k-$240k,Income Bands,Individual,Core Benefit recipients,Taxable Income,WEP,S,S
$240k-$260k,Income Bands,Individual,Core Benefit recipients,Taxable Income,WEP,S,S
$260k-$280k,Income Bands,Individual,Core Benefit recipients,Taxable Income,WEP,S,S
$280k-$300k,Income Bands,Individual,Core Benefit recipients,Taxable Income,WEP,S,S
$40k-$60k,Income Bands,Individual,Core Benefit recipients,Taxable Income,WEP,0,50000
$60k-$80k,Income Bands,Individual,Core Benefit recipients,Taxable Income,WEP,0,8000
$80k-$100k,Income Bands,Individual,Core Benefit recipients,Taxable Income,WEP,S,S
Above $300k,Income Bands,Individual,Core Benefit recipients,Taxable Income,WEP,S,S
Below $0,Income Bands,Individual,Core Benefit recipients,Taxable Income,WEP,S,S
Below $0,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Taxable Income,0,1156000
$0-$20k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Taxable Income,7000,456000
$20k-$40k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Taxable Income,30000,805000
$40k-$60k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Taxable Income,51000,511000
$60k-$80k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Taxable Income,70000,584000
$80k-$100k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Taxable Income,89000,408000
$100k-$120k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Taxable Income,109000,267000
$120k-$140k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Taxable Income,129000,156000
$140k-$160k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Taxable Income,149000,106000
$160k-$180k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Taxable Income,169000,76000
$180k-$200k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Taxable Income,189000,53000
$200k-$220k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Taxable Income,209000,33000
$220k-$240k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Taxable Income,229000,24000
$240k-$260k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Taxable Income,249000,16000
$260k-$280k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Taxable Income,270000,10000
$280k-$300k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Taxable Income,291000,8000
Above $300k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Taxable Income,472000,40000
Below $0,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Wage/Salary Income,0,1156000
$0-$20k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Wage/Salary Income,5000,456000
$20k-$40k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Wage/Salary Income,8000,805000
$40k-$60k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Wage/Salary Income,35000,511000
$60k-$80k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Wage/Salary Income,57000,584000
$80k-$100k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Wage/Salary Income,76000,408000
$100k-$120k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Wage/Salary Income,94000,267000
$120k-$140k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Wage/Salary Income,109000,156000
$140k-$160k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Wage/Salary Income,118000,106000
$160k-$180k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Wage/Salary Income,134000,76000
$180k-$200k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Wage/Salary Income,141000,53000
$200k-$220k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Wage/Salary Income,153000,33000
$220k-$240k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Wage/Salary Income,177000,24000
$240k-$260k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Wage/Salary Income,164000,16000
$260k-$280k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Wage/Salary Income,178000,10000
$280k-$300k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Wage/Salary Income,182000,8000
Above $300k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Wage/Salary Income,268000,40000
Below $0,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Income Tax,0,1156000
$0-$20k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Income Tax,1000,456000
$20k-$40k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Income Tax,4000,805000
$40k-$60k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Income Tax,8000,511000
$60k-$80k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Income Tax,13000,584000
$80k-$100k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Income Tax,19000,408000
$100k-$120k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Income Tax,26000,267000
$120k-$140k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Income Tax,33000,156000
$140k-$160k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Income Tax,39000,106000
$160k-$180k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Income Tax,46000,76000
$180k-$200k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Income Tax,53000,53000
$200k-$220k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Income Tax,61000,33000
$220k-$240k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Income Tax,68000,24000
$240k-$260k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Income Tax,76000,16000
$260k-$280k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Income Tax,84000,10000
$280k-$300k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Income Tax,92000,8000
Above $300k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Income Tax,163000,40000
Below $0,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,ACC Levy,0,1156000
$0-$20k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,ACC Levy,0,456000
$20k-$40k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,ACC Levy,0,805000
$40k-$60k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,ACC Levy,1000,511000
$60k-$80k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,ACC Levy,1000,584000
$80k-$100k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,ACC Levy,1000,408000
$100k-$120k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,ACC Levy,2000,267000
$120k-$140k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,ACC Levy,2000,156000
$140k-$160k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,ACC Levy,2000,106000
$160k-$180k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,ACC Levy,2000,76000
$180k-$200k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,ACC Levy,2000,53000
$200k-$220k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,ACC Levy,2000,33000
$220k-$240k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,ACC Levy,2000,24000
$240k-$260k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,ACC Levy,2000,16000
$260k-$280k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,ACC Levy,2000,10000
$280k-$300k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,ACC Levy,2000,8000
Above $300k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,ACC Levy,2000,40000
Below $0,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Core Benefits,0,1156000
$0-$20k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Core Benefits,0,456000
$20k-$40k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Core Benefits,0,805000
$40k-$60k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Core Benefits,0,511000
$60k-$80k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Core Benefits,0,584000
$80k-$100k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Core Benefits,0,408000
$100k-$120k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Core Benefits,0,267000
$120k-$140k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Core Benefits,0,156000
$140k-$160k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Core Benefits,0,106000
$160k-$180k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Core Benefits,0,76000
$180k-$200k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Core Benefits,0,53000
$200k-$220k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Core Benefits,0,33000
$220k-$240k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Core Benefits,0,24000
$240k-$260k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Core Benefits,0,16000
$260k-$280k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Core Benefits,0,10000
$280k-$300k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Core Benefits,0,8000
Above $300k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Core Benefits,0,40000
Below $0,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Self-Employment Income,0,1156000
$0-$20k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Self-Employment Income,0,456000
$20k-$40k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Self-Employment Income,2000,805000
$40k-$60k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Self-Employment Income,4000,511000
$60k-$80k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Self-Employment Income,5000,584000
$80k-$100k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Self-Employment Income,6000,408000
$100k-$120k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Self-Employment Income,8000,267000
$120k-$140k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Self-Employment Income,12000,156000
$140k-$160k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Self-Employment Income,17000,106000
$160k-$180k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Self-Employment Income,21000,76000
$180k-$200k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Self-Employment Income,32000,53000
$200k-$220k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Self-Employment Income,36000,33000
$220k-$240k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Self-Employment Income,39000,24000
$240k-$260k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Self-Employment Income,55000,16000
$260k-$280k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Self-Employment Income,60000,10000
$280k-$300k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Self-Employment Income,80000,8000
Above $300k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,Self-Employment Income,133000,40000
Below $0,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WFF,0,1156000
$0-$20k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WFF,1000,456000
$20k-$40k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WFF,0,805000
$40k-$60k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WFF,1000,511000
$60k-$80k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WFF,0,584000
$80k-$100k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WFF,0,408000
$100k-$120k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WFF,0,267000
$120k-$140k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WFF,0,156000
$140k-$160k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WFF,0,106000
$160k-$180k,Income Bands,Individual,Core Benefit non-recipients,Taxable Income,WFF,0,76000
