Income_Group,Income_Type,Population_Type,Description,Income_Measure,Value_Type,Value,Population
14,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Income Tax,28000,4000
15,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Income Tax,S,S
16,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Income Tax,S,S
17,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Income Tax,41000,5000
18,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Income Tax,47000,3000
19,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Income Tax,60000,4000
20,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Income Tax,S,S
1,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,ACC Levy,0,15000
2,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,ACC Levy,0,38000
3,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,ACC Levy,0,12000
4,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,ACC Levy,0,26000
5,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,ACC Levy,0,18000
6,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,ACC Levy,1000,19000
7,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,ACC Levy,1000,22000
8,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,ACC Levy,1000,15000
9,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,ACC Levy,1000,17000
10,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,ACC Levy,1000,11000
11,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,ACC Levy,1000,11000
12,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,ACC Levy,2000,8000
13,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,ACC Levy,2000,6000
14,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,ACC Levy,2000,4000
15,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,ACC Levy,S,S
16,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,ACC Levy,S,S
17,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,ACC Levy,3000,5000
18,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,ACC Levy,3000,3000
19,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,ACC Levy,4000,4000
20,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,ACC Levy,S,S
1,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Core Benefits,2000,15000
2,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Core Benefits,21000,38000
3,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Core Benefits,19000,12000
4,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Core Benefits,18000,26000
5,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Core Benefits,16000,18000
6,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Core Benefits,13000,19000
7,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Core Benefits,11000,22000
8,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Core Benefits,8000,15000
9,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Core Benefits,6000,17000
10,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Core Benefits,11000,11000
11,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Core Benefits,10000,11000
12,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Core Benefits,19000,8000
13,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Core Benefits,9000,6000
14,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Core Benefits,15000,4000
15,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Core Benefits,S,S
16,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Core Benefits,S,S
17,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Core Benefits,11000,5000
18,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Core Benefits,12000,3000
19,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Core Benefits,9000,4000
20,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Core Benefits,S,S
1,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Self-Employment Income,1000,15000
2,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Self-Employment Income,1000,38000
3,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Self-Employment Income,1000,12000
4,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Self-Employment Income,2000,26000
5,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Self-Employment Income,3000,18000
6,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Self-Employment Income,5000,19000
7,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Self-Employment Income,4000,22000
8,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Self-Employment Income,6000,15000
9,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Self-Employment Income,6000,17000
10,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Self-Employment Income,7000,11000
11,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Self-Employment Income,7000,11000
12,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Self-Employment Income,3000,8000
13,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Self-Employment Income,7000,6000
14,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Self-Employment Income,8000,4000
15,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Self-Employment Income,S,S
16,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Self-Employment Income,S,S
17,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Self-Employment Income,13000,5000
18,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Self-Employment Income,7000,3000
19,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Self-Employment Income,2000,4000
20,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,Self-Employment Income,S,S
1,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,WFF,16000,15000
2,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,WFF,16000,38000
3,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,WFF,15000,12000
4,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,WFF,16000,26000
5,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,WFF,16000,18000
6,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,WFF,16000,19000
7,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,WFF,13000,22000
8,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,WFF,14000,15000
9,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,WFF,11000,17000
10,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,WFF,14000,11000
11,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,WFF,13000,11000
12,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,WFF,13000,8000
13,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,WFF,13000,6000
14,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,WFF,11000,4000
15,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,WFF,S,S
16,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,WFF,S,S
17,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,WFF,13000,5000
18,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,WFF,12000,3000
19,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,WFF,16000,4000
20,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,WFF,S,S
1,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,FTC,13000,15000
2,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,FTC,14000,38000
3,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,FTC,13000,12000
4,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,FTC,14000,26000
5,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,FTC,13000,18000
6,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,FTC,12000,19000
7,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,FTC,9000,22000
8,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,FTC,9000,15000
9,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,FTC,6000,17000
10,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,FTC,9000,11000
11,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,FTC,9000,11000
12,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,FTC,9000,8000
13,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,FTC,9000,6000
14,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,FTC,8000,4000
15,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,FTC,S,S
16,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,FTC,S,S
17,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,FTC,9000,5000
18,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,FTC,8000,3000
19,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,FTC,10000,4000
20,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,FTC,S,S
1,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,MFTC,0,15000
2,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,MFTC,0,38000
3,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,MFTC,0,12000
4,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,MFTC,0,26000
5,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,MFTC,0,18000
6,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,MFTC,0,19000
7,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,MFTC,0,22000
8,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,MFTC,0,15000
9,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,MFTC,0,17000
10,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,MFTC,0,11000
11,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,MFTC,0,11000
12,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,MFTC,0,8000
13,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,MFTC,0,6000
14,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,MFTC,0,4000
15,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,MFTC,S,S
16,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,MFTC,S,S
17,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,MFTC,0,5000
18,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,MFTC,0,3000
19,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,MFTC,0,4000
20,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,MFTC,S,S
1,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,IWTC,2000,15000
2,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,IWTC,0,38000
3,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,IWTC,1000,12000
4,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,IWTC,1000,26000
5,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,IWTC,2000,18000
6,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,IWTC,3000,19000
7,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,IWTC,3000,22000
8,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,IWTC,4000,15000
9,Income Quantiles,Household,Family Tax Credit recipients,Taxable Income,IWTC,4000,17000
